IDPdv;Ciudad;Depto;Cadena;Canal;SubCanal;Tipologia;Regional;Formato;DiaEntregaPedidoNombre;Lat;Lon
1597233;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Olimpica Sao;;4,632582;-74,115245
1597234;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Olimpica Sao;;4,737412;-74,085272
1597235;Girardot;CUNDINAMARCA;Olimpica;Mt;Ka;HYPER PREMIUM;Centro;Olimpica Sao;;4,338150024;-74,81140137
1597236;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Olimpica Sao;;4,65046;-74,066815
1597237;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Olimpica Sao;;4,711435;-74,111918
1597238;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERG PREMIUM;Atlantico;Olimpica Sao;;11,012775;-74,827905
1597239;Buenaventura;VALLE DEL CAUCA;Olimpica;Mt;Ka;HYPER BASIC;Pacifico;Olimpica Sao;;3,611490011;-77,08589935
1597240;Palmira;VALLE DEL CAUCA;Olimpica;Mt;Ka;HYPER BASIC;Pacifico;Olimpica Sao;;3,543818;-76,301152
1597241;Palmira;VALLE DEL CAUCA;Olimpica;Mt;Ka;HYPER BASIC;Pacifico;Olimpica Sao;;3,526492;-76,278645
1597242;Soacha;CUNDINAMARCA;Olimpica;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Olimpica Sao;;4,58917;-74,194353
1597243;Sabaneta;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Antioquia-Choco;Exito;Miercoles - Sabado;6,151807;-75,61162
1597244;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Antioquia-Choco;Exito;Miercoles - Sabado;6,246952;-75,567028
1597245;Cartagena;BOLIVAR;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Atlantico;Exito;Jueves;10,426648;-75,545015
1597246;Barranquilla;ATLANTICO;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Atlantico;Exito;Jueves;10,985235;-74,811297
1597247;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,619725;-74,067317
1597248;Cucuta;NORTE DE SANTANDER;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Santanderes;Exito;Jueves;8,112030029;-72,48860168
1597249;Neiva;HUILA;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Centro;Exito;Jueves - Lunes;2,971029;-75,290887
1597250;Manizales;CALDAS;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Eje Cafetero;Exito;Jueves;5,05292;-75,489462
1597251;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Antioquia-Choco;Exito;Miercoles - Sabado;6,257589817;-75,61100006
1597252;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;HIPERMERCADO;Pacifico;Exito;Lunes - Viernes;3,399039984;-76,57649994
1597253;Sincelejo;SUCRE;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Atlantico;Exito;Jueves;9,303915;-75,387167
1597254;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,74878;-74,096783
1597255;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERG BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,316110134;-74,18109894
1597256;Tunja;BOYACA;Grupo Comercial exito;Mt;Ka;SUPERG BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;5,53167;-73,363447
1597257;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Pacifico;Exito;Lunes - Viernes;3,399039984;-76,57649994
1597258;Armenia;QUINDIO;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Eje Cafetero;Exito;Jueves;4,540503;-75,66504
1597259;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,704213;-74,041002
1597260;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Antioquia-Choco;Exito;Miercoles - Sabado;6,299885;-75,549187
1597261;Villavicencio;META;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Llanos;Exito;Miercoles - Lunes;4,091670036;-73,49289703
1597262;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,531168;-74,118817
1597263;Cucuta;NORTE DE SANTANDER;Olimpica;Mt;Ka;HYPER BASIC;Santanderes;Olimpica Sao;;8,112030029;-72,48860168
1597264;Armenia;QUINDIO;Olimpica;Mt;Ka;HYPER BASIC;Eje Cafetero;Olimpica Sao;;4,532345;-75,67559
1597265;Monteria;CORDOBA;Olimpica;Mt;Ka;HYPER PREMIUM;Atlantico;Olimpica Sao;;8,778792;-75,860137
1597266;Ibague;TOLIMA;Olimpica;Mt;Ka;HYPER BASIC;Centro;Olimpica Sao;;4,44504;-75,20447
1597267;Santa Marta;MAGDALENA;Olimpica;Mt;Ka;HYPER PREMIUM;Atlantico;Olimpica Sao;;11,237932;-74,207462
1597268;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;HYPER BASIC;Atlantico;Olimpica Sao;;11,006187;-74,813532
1597269;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERP BASIC;Atlantico;Olimpica Sto;;10,960067;-74,794273
1597270;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERG BASIC;Atlantico;Olimpica Sto;;10,952492;-74,791738
1597271;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERP PREMIUM;Atlantico;Olimpica Sto;;10,98149967;-74,82769775
1597272;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERP PREMIUM;Atlantico;Olimpica Sto;;11,002148;-74,796963
1597273;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERP PREMIUM;Atlantico;Olimpica Sto;;10,98812;-74,78856
1597274;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERG BASIC;Atlantico;Olimpica Sto;;10,995115;-74,805317
1597275;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERG BASIC;Atlantico;Olimpica Sto;;10,99172;-74,808335
1597276;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERG PREMIUM;Atlantico;Olimpica Sto;;10,999693;-74,809023
1597277;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,597288;-74,153355
1597278;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERP PREMIUM;Atlantico;Olimpica Sto;;11,001578;-74,816105
1597279;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERG PREMIUM;Atlantico;Olimpica Sto;;10,98149967;-74,82769775
1597280;Barranquilla;ATLANTICO;Olimpica;Mt;Ka;SUPERG PREMIUM;Atlantico;Olimpica Sto;;11,015487;-74,825463
1597281;Cartagena;BOLIVAR;Olimpica;Mt;Ka;SUPERP BASIC;Atlantico;Olimpica Sto;;10,428018;-75,532833
1597282;Santa Marta;MAGDALENA;Olimpica;Mt;Ka;SUPERG PREMIUM;Atlantico;Olimpica Sto;;11,198225;-74,22608
1597283;Santa Marta;MAGDALENA;Olimpica;Mt;Ka;SUPERP BASIC;Atlantico;Olimpica Sto;;11,2201;-74,18103
1597284;Valledupar;CESAR;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Atlantico;Exito;Jueves;10,38230038;-73,46309662
1597285;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERG BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,57198;-74,091493
1597286;Tunja;BOYACA;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;5,55663;-73,346322
1597287;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,592135;-74,125328
1597288;Villavicencio;META;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Llanos;Exito;Miercoles - Lunes;4,091670036;-73,49289703
1597289;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERG BASIC;Antioquia-Choco;Exito;Miercoles - Sabado;6,22494;-75,596038
1597290;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERG BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,608375;-74,070752
1597291;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERG BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,316110134;-74,18109894
1597292;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Pacifico;Superinter;Lunes - Viernes;3,399039984;-76,57649994
1597293;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Pacifico;Superinter;Lunes - Viernes;3,466287;-76,530335
1597294;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Pacifico;Superinter;Lunes - Viernes;3,399039984;-76,57649994
1597295;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Pacifico;Superinter;Lunes - Viernes;3,399039984;-76,57649994
1597296;Jamundi;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Pacifico;Superinter;Lunes - Viernes;3,266853;-76,537768
1597297;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Pacifico;Superinter;Lunes - Viernes;3,399039984;-76,57649994
1597298;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Pacifico;Superinter;Lunes - Viernes;3,399039984;-76,57649994
1597299;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Pacifico;Superinter;Lunes - Viernes;3,399039984;-76,57649994
1597300;Villavicencio;META;Grupo Comercial exito;Mt;Ka;SUPERP BASIC;Llanos;Surtimayorista;Miercoles - Lunes;4,091670036;-73,49289703
1597301;Monteria;CORDOBA;Grupo Litoral Monteria;Dtt;Mayorista;MAYORISTA;Atlantico;Grupo Litoral Monteria;;8,742375;-75,887242
1597302;Monteria;CORDOBA;Grupo Litoral Monteria;Dtt;Mayorista;MAYORISTA;Atlantico;Grupo Litoral Monteria;;8,742493;-75,888027
1597303;Sincelejo;SUCRE;Grupo Litoral Monteria;Dtt;Smi;SMI P;Atlantico;Grupo Litoral Monteria;;9,316670418;-75,43170166
1597304;Medellin;ANTIOQUIA;Olimpica;Mt;Ka;SUPERP PREMIUM;Antioquia-Choco;Olimpica Sto;;6,183173;-75,571072
1597305;Pereira;RISARALDA;Olimpica;Mt;Ka;SUPERG PREMIUM;Eje Cafetero;Olimpica Sto;;4,812753;-75,708995
1597306;Manizales;CALDAS;Olimpica;Mt;Ka;SUPERP;Eje Cafetero;Olimpica Sto;;5,083429813;-75,50730133
1597307;Neiva;HUILA;Olimpica;Mt;Ka;SUPERP PREMIUM;Centro;Olimpica Sto;;2,93134;-75,25577
1597308;Cajica;CUNDINAMARCA;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,915528;-74,018678
1597309;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERG PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,316110134;-74,18109894
1597310;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,687478;-74,034732
1597311;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,663432;-74,048353
1597312;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,720788;-74,046223
1597313;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,679965;-74,044145
1597314;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP BASIC;Cundi-Boyaca;Olimpica Sao;;4,316110134;-74,18109894
1597315;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,316110134;-74,18109894
1597316;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP BASIC;Cundi-Boyaca;Olimpica Sao;;4,584468;-74,205995
1597317;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERG PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,72728;-74,065515
1597318;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERG BASIC;Cundi-Boyaca;Olimpica Sao;;4,851118;-74,02951
1597319;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERG PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,316110134;-74,18109894
1597320;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERG PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,736802;-74,049773
1597321;Villavicencio;META;Olimpica;Mt;Ka;SUPERG PREMIUM;Llanos;Olimpica Sto;;4,091670036;-73,49289703
1597322;Villavicencio;META;Olimpica;Mt;Ka;SUPERP BASIC;Llanos;Olimpica Sto;;4,091670036;-73,49289703
1597323;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,316110134;-74,18109894
1597324;Santiago De Cali;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERP PREMIUM;Pacifico;Olimpica Sto;;3,399039984;-76,57649994
1597325;Lorica;CORDOBA;Grupo Litoral Monteria;Dtt;Smi;SMI M BASIC;Atlantico;Grupo Litoral Monteria;;9,165040016;-75,90979767
1597326;Planeta Rica;CORDOBA;Grupo Litoral Monteria;Dtt;Smi;SMI G BASIC;Atlantico;Grupo Litoral Monteria;;8,290300369;-75,61239624
1597327;Corozal;SUCRE;Grupo Litoral Monteria;Dtt;Smi;SMI P;Atlantico;Grupo Litoral Monteria;;9,204030037;-75,25050354
1597328;Armenia;QUINDIO;Homecenter;Mt;Club;CLUB;Eje Cafetero;Homecenter;Sabado;4,540663;-75,660157
1597329;Barranquilla;ATLANTICO;Homecenter;Mt;Club;CLUB;Atlantico;Homecenter;Martes;10,947972;-74,784387
1597330;Barranquilla;ATLANTICO;Homecenter;Mt;Club;CLUB;Atlantico;Homecenter;Martes;10,988658;-74,78693
1597331;Barranquilla;ATLANTICO;Homecenter;Mt;Club;CLUB;Atlantico;Homecenter;Martes;11,01506;-74,827313
1597332;Bello;ANTIOQUIA;Homecenter;Mt;Club;CLUB;Antioquia-Choco;Homecenter;Lunes;6,303665;-75,547533
1597333;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,618257;-74,08631
1597334;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,730498;-74,03276
1597335;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,755947;-74,04647
1597336;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,603312;-74,132723
1597337;Bucaramanga;SANTANDER;Homecenter;Mt;Club;CLUB;Santanderes;Homecenter;Martes;7,155829906;-73,11160278
1597338;Santiago De Cali;VALLE DEL CAUCA;Homecenter;Mt;Club;CLUB;Pacifico;Homecenter;Sabado;3,399039984;-76,57649994
1597339;Santiago De Cali;VALLE DEL CAUCA;Homecenter;Mt;Club;CLUB;Pacifico;Homecenter;Sabado;3,399039984;-76,57649994
1597340;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,684408;-74,079018
1597341;Cartagena;BOLIVAR;Homecenter;Mt;Club;CLUB;Atlantico;Homecenter;Martes;10,414092;-75,530093
1597342;Cartagena;BOLIVAR;Homecenter;Mt;Club;CLUB;Atlantico;Homecenter;Martes;10,394342;-75,485925
1597343;Chia;CUNDINAMARCA;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,892583;-74,032587
1597344;Cucuta;NORTE DE SANTANDER;Homecenter;Mt;Club;CLUB;Santanderes;Homecenter;Martes;8,112030029;-72,48860168
1597345;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,662314;-74,131762
1597346;Santiago De Cali;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG PREMIUM;Pacifico;Olimpica Sto;;3,399039984;-76,57649994
1597347;Guadalajara De Buga;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG;Pacifico;Olimpica Sto;;3,855249882;-76,10510254
1597348;Tulua;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG BASIC;Pacifico;Olimpica Sto;;4,028409958;-76,03250122
1597349;Buenaventura;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG BASIC;Pacifico;Olimpica Sto;;3,611490011;-77,08589935
1597350;Santiago De Cali;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG BASIC;Pacifico;Olimpica Sto;;3,474258;-76,49303
1597351;Santiago De Cali;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERP PREMIUM;Pacifico;Olimpica Sto;;3,376692;-76,553267
1597352;Palmira;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG BASIC;Pacifico;Olimpica Sto;;3,538553;-76,296892
1597353;Popayan;CAUCA;Olimpica;Mt;Ka;SUPERG PREMIUM;Pacifico;Olimpica Sto;;2,458211;-76,593844
1597354;Popayan;CAUCA;Olimpica;Mt;Ka;SUPERG BASIC;Pacifico;Olimpica Sto;;2,446953;-76,605777
1597355;Cartagena;BOLIVAR;Olimpica;Mt;Ka;SUPERP PREMIUM;Atlantico;Olimpica Sto;;10,400357;-75,557192
1597356;Valledupar;CESAR;Olimpica;Mt;Ka;HIPERMERCADO;Atlantico;Olimpica Sto;;10,38230038;-73,46309662
1597357;Cartago;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG PREMIUM;Pacifico;Olimpica Sto;;4,706850052;-75,91790009
1597358;Santiago De Cali;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG PREMIUM;Pacifico;Olimpica Sto;;3,399039984;-76,57649994
1597359;Santiago De Cali;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG BASIC;Pacifico;Olimpica Sto;;3,399752;-76,511908
1597360;Cartagena;BOLIVAR;Olimpica;Mt;Ka;SUPERG PREMIUM;Atlantico;Olimpica Sto;;10,410162;-75,550623
1597361;Neiva;HUILA;Olimpica;Mt;Ka;SUPERP PREMIUM;Centro;Olimpica Sto;;2,940533;-75,262813
1597362;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,692862;-74,033807
1597363;Bogota;BOGOTA D.C;Olimpica;Mt;Ka;SUPERP PREMIUM;Cundi-Boyaca;Olimpica Sao;;4,719663;-74,039643
1597364;Medellin;ANTIOQUIA;Olimpica;Mt;Ka;SUPERG BASIC;Antioquia-Choco;Olimpica Sto;;6,235773;-75,55563
1597365;Santiago De Cali;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERP PREMIUM;Pacifico;Olimpica Sto;;3,399039984;-76,57649994
1597366;Medellin;ANTIOQUIA;Olimpica;Mt;Ka;SUPERP PREMIUM;Antioquia-Choco;Olimpica Sto;;6,16914;-75,585432
1597367;Girardot;CUNDINAMARCA;Homecenter;Mt;Club;CLUB;Centro;Homecenter;Lunes;4,338150024;-74,81140137
1597368;Ibague;TOLIMA;Homecenter;Mt;Club;CLUB;Centro;Homecenter;Martes;4,438857;-75,186003
1597369;Medellin;ANTIOQUIA;Homecenter;Mt;Club;CLUB;Antioquia-Choco;Homecenter;Lunes;6,257589817;-75,61100006
1597370;Medellin;ANTIOQUIA;Homecenter;Mt;Club;CLUB;Antioquia-Choco;Homecenter;Lunes;6,233012;-75,60337
1597371;Medellin;ANTIOQUIA;Homecenter;Mt;Club;CLUB;Antioquia-Choco;Homecenter;Lunes;6,252972;-75,582818
1597372;Monteria;CORDOBA;Homecenter;Mt;Club;CLUB;Atlantico;Homecenter;Lunes;8,777993;-75,862688
1597373;Neiva;HUILA;Homecenter;Mt;Club;CLUB;Centro;Homecenter;Lunes;2,954003;-75,287038
1597374;Palmira;VALLE DEL CAUCA;Homecenter;Mt;Club;CLUB;Pacifico;Homecenter;Sabado;3,558389902;-76,22779846
1597375;Pereira;RISARALDA;Homecenter;Mt;Club;CLUB;Eje Cafetero;Homecenter;Sabado;4,806585;-75,717405
1597376;Rionegro;ANTIOQUIA;Homecenter;Mt;Club;CLUB;Antioquia-Choco;Homecenter;Lunes;6,14825;-75,378447
1597377;Santa Marta;MAGDALENA;Homecenter;Mt;Club;CLUB;Atlantico;Homecenter;Martes;11,220695;-74,179367
1597378;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,589037;-74,205173
1597379;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,750617;-74,094828
1597380;Medellin;ANTIOQUIA;Homecenter;Mt;Club;CLUB;Antioquia-Choco;Homecenter;Lunes;6,1793;-75,593346
1597381;Manizales;CALDAS;Homecenter;Mt;Club;CLUB;Eje Cafetero;Homecenter;Sabado;5,064123;-75,497615
1597382;Bogota;BOGOTA D.C;Homecenter;Mt;Club;CLUB;Cundi-Boyaca;Homecenter;Lunes;4,316110134;-74,18109894
1597383;Tulua;VALLE DEL CAUCA;Homecenter;Mt;Club;CLUB;Pacifico;Homecenter;Sabado;4,028409958;-76,03250122
1597384;Valledupar;CESAR;Homecenter;Mt;Club;CLUB;Atlantico;Homecenter;Martes;10,493975;-73,267727
1597385;Villavicencio;META;Homecenter;Mt;Club;CLUB;Llanos;Homecenter;Martes;4,091670036;-73,49289703
1597386;Bogota;BOGOTA D.C;Homesentry;Mt;Club;CLUB;Cundi-Boyaca;Homesentry;Sabado;4,316110134;-74,18109894
1597387;Bogota;BOGOTA D.C;Homesentry;Mt;Club;CLUB;Cundi-Boyaca;Homesentry;Sabado;4,316110134;-74,18109894
1597388;Valledupar;CESAR;Olimpica;Mt;Ka;SUPERP BASIC;Atlantico;Olimpica Sto;;10,38230038;-73,46309662
1597389;Tunja;BOYACA;Paraiso;Dtt;Smi;SMI G BASIC;Cundi-Boyaca;Tropiboy;;5,523358;-73,36612
1597390;Tunja;BOYACA;Paraiso;Dtt;Smi;SMI G BASIC;Cundi-Boyaca;Tropiboy;;5,569588;-73,338413
1597391;Duitama;BOYACA;Paraiso;Dtt;Smi;SMI G BASIC;Cundi-Boyaca;Tropiboy;;5,825253;-73,033003
1597392;Duitama;BOYACA;Paraiso;Dtt;Smi;SMI G BASIC;Cundi-Boyaca;Tropiboy;;5,815042;-73,031282
1597393;Sogamoso;BOYACA;Paraiso;Dtt;Smi;SMI M BASIC;Cundi-Boyaca;Tropiboy;;5,72555;-72,922338
1597394;Duitama;BOYACA;Pasadena;Dtt;Smi;SMI M PREMIUM;Cundi-Boyaca;Pastor J Duitama;;5,823345;-73,026282
1597395;Sogamoso;BOYACA;Pasadena;Dtt;Smi;SMI M BASIC;Cundi-Boyaca;Pastor J Duitama;;5,717655;-72,926165
1597396;Paipa;BOYACA;Pasadena;Dtt;Smi;SMI P;Cundi-Boyaca;Pastor J Duitama;;5,779947;-73,116142
1597397;Bucaramanga;SANTANDER;Pastor J Bucaramanga;Dtt;Mayorista;MAYORISTA;Santanderes;Pastor J Bucaramanga;;7,155829906;-73,11160278
1597398;Cucuta;NORTE DE SANTANDER;Pastor J Cucuta;Dtt;Mayorista;MAYORISTA;Santanderes;Pastor J Cucuta;;8,112030029;-72,48860168
1597399;Ibague;TOLIMA;Popular;Dtt;Smi;SMI M BASIC;Centro;Surtilima;;4,451920033;-75,25260162
1597400;Ibague;TOLIMA;Popular;Dtt;Smi;SMI M BASIC;Centro;Tropicana;;4,451920033;-75,25260162
1597401;Neiva;HUILA;Popular;Dtt;Smi;SMI P;Centro;Tropicana;;2,928032;-75,292292
1597402;Neiva;HUILA;Popular;Dtt;Smi;SMI M BASIC;Centro;Tropicana;;2,938818;-75,285557
1597403;Neiva;HUILA;Popular;Dtt;Smi;SMI M BASIC;Centro;Tropicana;;2,939875;-75,268418
1597404;Neiva;HUILA;Popular;Dtt;Smi;SMI M BASIC;Centro;Tropicana;;2,94014;-75,25265
1597405;Neiva;HUILA;Popular;Dtt;Smi;SMI P;Centro;Tropicana;;2,893793;-75,280973
1597406;Barranquilla;ATLANTICO;Pricesmart;Mt;Club;CLUB;Atlantico;Pricesmart;;11,01862;-74,835618
1597407;Santiago De Cali;VALLE DEL CAUCA;Pricesmart;Mt;Club;CLUB;Pacifico;Pricesmart;;3,399039984;-76,57649994
1597408;Chia;CUNDINAMARCA;Pricesmart;Mt;Club;CLUB;Cundi-Boyaca;Pricesmart;;4,882159;-74,015872
1597409;Medellin;ANTIOQUIA;Pricesmart;Mt;Club;CLUB;Antioquia-Choco;Pricesmart;;6,257589817;-75,61100006
1598357;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,44919968;-75,46990204
1598358;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,41157;-75,523087
1598359;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,412022;-75,5237
1599303;Caucasia;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;HIPERMERCADO;Antioquia-Choco;Exito;Miercoles - Sabado;7,867939949;-75,03500366
1599304;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERG PREMIUM;Cundi-Boyaca;Carulla;Miercoles - Lunes;4,316110134;-74,18109894
1599305;Santiago De Cali;VALLE DEL CAUCA;Grupo Comercial exito;Mt;Ka;HYPER BASIC;Pacifico;Exito;Lunes - Viernes;3,399039984;-76,57649994
1599306;Fusagasuga;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;SUPERG BASIC;Cundi-Boyaca;Exito;Miercoles - Lunes;4,323530197;-74,38860321
1599307;Florencia;CAQUETA;Grupo Comercial exito;Mt;Ka;HIPERMERCADO;Atlantico;Exito;Jueves;1,749140024;-75,55819702
1599308;Riohacha;LA GUAJIRA;Grupo Comercial exito;Mt;Ka;HIPERMERCADO;Atlantico;Exito;Jueves;11,24300003;-72,95880127
1599309;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;SUPERG;Cundi-Boyaca;Carulla;Miercoles - Lunes;4,316110134;-74,18109894
1599310;La Ceja;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;SUPERG;Antioquia-Choco;Exito;Miercoles - Sabado;5,992519855;-75,43090057
